sample_id,source_file,sha256,source_format,width,height,resized_width,resized_height,crop_x0,crop_y0,caption,dup_group,dev200_idx,subset500
00647,DIV8K/train_HR/0951.png,1441ae22174d4ed2f2d4ffd9602b3f123cb20e9e366d208ef352f14fec424326,PNG,6720,4416,3117,2048,534,0,,,,
00648,DIV8K/train_HR/0617.png,1ff92a92eef7d3a2fad0e3a3f4cc2093e24ee38927e086a65de90f86f21b2e9a,PNG,6720,4416,3117,2048,534,0,,,,
00649,DIV8K/train_HR/0984.png,97cb01ee86b2480c2dcf7b01f6da4d897d562e868249abf8e7ecf140ac0b7d47,PNG,6720,2880,4779,2048,1365,0,,,,
00650,DIV8K/train_HR/1020.png,fe223690a33acecf0b029a5f877edce74b0aaac4a6c02fe7ed9241cc676c6ee1,PNG,6720,3840,3584,2048,768,0,,,,
00651,DIV8K/train_HR/1231.png,e5b3b0cccd9c2abdaa69a93ceb951d3823f36ace44ac8d83650ed9eacb95b8ac,PNG,6720,4608,2987,2048,469,0,,,,
00652,DIV8K/train_HR/0888.png,51e07a8790c6a7f273330dae46238eebdb4fbe0a5c054eb3f632596414eb3ace,PNG,6720,4416,3117,2048,534,0,,,,
00653,DIV8K/train_HR/0056.png,6226cf484a3be7c23b7c8c14e63976867162f0ae181e18fe76ee9df53eecb6ca,PNG,5760,3840,3072,2048,512,0,,,,
00654,DIV8K/train_HR/1173.png,762d6364ea2fe55cecf5b42650b721138c7922e7e965f952084861ea0aabcebc,PNG,3264,2112,3165,2048,558,0,,,,
00655,DIV8K/train_HR/0499.png,4e206b6e0af6ca80b0f46e0309900d84c2024fe5d00273317a5dfbf419c140f5,PNG,6720,4416,3117,2048,534,0,,,,
00656,DIV8K/train_HR/0771.png,b89e343cb11407be8990ba8b0ad2496b8e81ff4e761797a3712ef558fab0c196,PNG,4608,6720,2048,2987,0,469,,,,
00657,DIV8K/train_HR/0685.png,4c83ade81e48cf22eb3fb36676736a5c59323987f81ab58a230f133130f90114,PNG,6720,4032,3413,2048,682,0,,,,
00658,DIV8K/train_HR/0779.png,4516344f4fea084d14af3b86a6f6c2c3915c812cff0e885c9e7ae5077dff1cc1,PNG,4416,6720,2048,3117,0,534,,,,
00659,DIV8K/train_HR/0760.png,63bd602c627fe845b5afe4bfae76deee4b602c371d4030b3ce6695c69daa06a9,PNG,6720,2496,5514,2048,1733,0,,,,
00660,DIV8K/train_HR/0337.png,e974913aae9cd0dfa2bec9b0e25bafc4c8e6b3182ba0747e0561655549f92939,PNG,5760,3456,3413,2048,682,0,,,,
00661,DIV8K/train_HR/1328.png,8b6ec7056b36a660037ed47297df68a5d8223fcb25bc5db11fbb5de92789c661,PNG,6720,4800,2867,2048,409,0,,,,
00662,DIV8K/train_HR/0861.png,395fc3489f32d50c75a74f29a9a07b0fdaf3d9cd373946646d5ececaa4cdb5c5,PNG,6720,4416,3117,2048,534,0,,,,
00663,DIV8K/train_HR/0641.png,942cbbd61367f14865d45936317bf4f9a54c23f5bc899ba2955f05eb427038b8,PNG,6720,4416,3117,2048,534,0,,,,
00664,DIV8K/train_HR/0824.png,17e8b73c28fd70c33f803c015978337295bed7eb4d19bf935836e0ce0fdb0c08,PNG,6720,4608,2987,2048,469,0,,,,
00665,DIV8K/train_HR/1209.png,67a99d58e10f4d376f73f7c8c4c58343e7df3041c9b266e6b764a8677d108fab,PNG,6720,4416,3117,2048,534,0,,,,
00666,DIV8K/train_HR/0920.png,6ffb718f2ad643ed1faac3890527e31f3738add2f7d5ea565fa6afad273d5b4b,PNG,6720,4416,3117,2048,534,0,,,,
00667,DIV8K/train_HR/1334.png,49fb2b0206ba2671d34b0590bcd994cffdaa7f511d7d9828d3f6d56cbd77be0c,PNG,6720,4416,3117,2048,534,0,,,,
00668,DIV8K/train_HR/0325.png,4635191e5f51202274c7b927bdf668577f49eca4d75e7040aea99a56b7c64781,PNG,5760,3840,3072,2048,512,0,,,,
00669,DIV8K/train_HR/1011.png,20304aae4a629a0c01adc3819c6caa389b488c6e5cfce3ab457ad8a08ce204f1,PNG,6720,4032,3413,2048,682,0,,,,
00670,DIV8K/train_HR/1263.png,5c0b4935701469a97f88a1ac53ad507739fe1821b51defb8e8229d68fd630c6e,PNG,6720,4416,3117,2048,534,0,,,,
00671,DIV8K/train_HR/1015.png,c50e748bd5297765941a670fb4b71ce5d3ef7c2eea2aa6ac3d93d11a6c2bacac,PNG,6720,4416,3117,2048,534,0,,,,
00672,DIV8K/train_HR/1124.png,b7d0d66023530fd2055b55f5dfd8f64684c0e0fec0801bc688dd9f1301ad0164,PNG,6720,4416,3117,2048,534,0,,,,
00673,DIV8K/train_HR/0566.png,40dde045c1fdcbbaa15da8c69c3d85c459121572e21ff66891897c4bdb5b481e,PNG,6720,4416,3117,2048,534,0,,,,
00674,DIV8K/train_HR/1402.png,50597e11ecab13f6544030d52676a57b5beeb10a0c7029ffa704425a6c10ff9b,PNG,4992,7680,2048,3151,0,551,,,,
00675,DIV8K/train_HR/1343.png,90dfcde3ea618225992181d2f0922f150f9ff6362c42d99691f7d25af0582176,PNG,6720,4416,3117,2048,534,0,,,,
00676,DIV8K/train_HR/0188.png,3c5a02c99ec505a9677db32ad95ee9d34c9966e51f7ba87ecec81fafd2727b3b,PNG,5760,3840,3072,2048,512,0,,,,
00677,DIV8K/train_HR/1238.png,f165e8e12a444a7e5a674dc3334879bb4a82e88ca8240cdbf88ad9c3916c7f70,PNG,6720,6720,2048,2048,0,0,,,,
00678,DIV8K/train_HR/0442.png,d99a2853453088c2dc4caf31a08fbf8a1a0904262ba80e656bb50be1b937121b,PNG,5760,3840,3072,2048,512,0,,,,
00679,DIV8K/train_HR/1154.png,fc65cb88b4779c052747e2f5c2921acee9711e520d8784a7b25540eb6469337a,PNG,4416,6720,2048,3117,0,534,,,,
00680,DIV8K/train_HR/0786.png,3e657d4a7c9bec77e16e7e3cc48a557cf5a5c688a7d27c3185701d77f8e033a8,PNG,6720,4416,3117,2048,534,0,,,,
00681,DIV8K/train_HR/0469.png,a20dee2a4b74c21a47babad2c088ac70608f4407ac6e70eac8c3f6928aab1a79,PNG,6720,4416,3117,2048,534,0,,,,
00682,DIV8K/train_HR/1370.png,1200bf2706754a6fc8e8d7571b310322b1543f3c2ceec63e608cf34ddd713319,PNG,6720,4416,3117,2048,534,0,,,,
00683,DIV8K/train_HR/0048.png,f3b42d4b04e39c7e1f16631c67a674e1e8a95b7ed600e923ffdfa9e9309a56af,PNG,5760,2880,4096,2048,1024,0,,,,
00684,DIV8K/train_HR/0908.png,1db4091f3ea4be3871956dd2daa398145f30e0c196a9460f4d296a61f06ad62c,PNG,6720,4416,3117,2048,534,0,,,,
00685,DIV8K/train_HR/0421.png,aa88e865644df224163564ae0c84e4c5fcb5df5732d292d64cf9608a27af9157,PNG,5760,3840,3072,2048,512,0,,,,
00686,DIV8K/train_HR/0787.png,8ccf7cddba7a501ad950307e42c3cf4220e86b45a6c9511992e3a90016322e2e,PNG,3840,6720,2048,3584,0,768,,,,
00687,DIV8K/train_HR/1036.png,d2165e7c192c2d30353f3de63530bc516678196a0866d334cd5032d4e094ca46,PNG,6720,4032,3413,2048,682,0,,,,
00688,DIV8K/train_HR/1410.png,64bd09cc5747853d1fdca786ea5ad065f63d175b931ca2ba256e1a73a85cdc74,PNG,7680,4992,3151,2048,551,0,,,,
00689,DIV8K/train_HR/1012.png,c9760fab44b74b6dad45797340545a8a201f29999388b2c0c4bb6094947fca99,PNG,6720,3648,3773,2048,862,0,,,,
00690,DIV8K/train_HR/1009.png,51f3c563398100811e1516cf8bb84d5da4ca16f0a850acb0828ad63279497798,PNG,6720,4416,3117,2048,534,0,,,,
00691,DIV8K/train_HR/0981.png,ba2930fb73f63047bfbeed86e2a33ff590c691b07793ddb69d877ac568b2ebdd,PNG,6720,4416,3117,2048,534,0,,,,
00692,DIV8K/train_HR/0772.png,d414e3fedb836980c115a2db6491fba2cf064a511793229a71771d9550cce8fc,PNG,6720,4416,3117,2048,534,0,,,,
00693,DIV8K/train_HR/0147.png,ee0d173867a273480d9e091f8684e62de3e0a043bcce3c9cc251698881099664,PNG,5760,3648,3234,2048,593,0,,,,
00694,DIV8K/train_HR/0588.png,fcdbb5f94b016a75b0fbb5b669355b54354e9a609ca502c7ebe21eda386c573e,PNG,6720,4416,3117,2048,534,0,,,,
00695,DIV8K/train_HR/1177.png,d480ef5e395d9dc205fef58251bb4a8e9e2cd10a1cc100d8004c01b5cc3937d0,PNG,6720,4416,3117,2048,534,0,,,,
00696,DIV8K/train_HR/1162.png,e3eee5675439e261bba4075ba8f5592c64df61abcf51a151e023bf15f0b0c5b0,PNG,6720,4416,3117,2048,534,0,,,,
00697,DIV8K/train_HR/0627.png,31d89df25459a5e14bd429b85c4756c839bf68ffd9c780e9f460eb46771ec5ee,PNG,6720,4416,3117,2048,534,0,,,,
00698,DIV8K/train_HR/1282.png,9ef1394d67eeaf5d941027ae049124ec8c201477606e4bedd34bf6d8ca0e58d8,PNG,6720,3456,3982,2048,967,0,,,,
00699,DIV8K/train_HR/1314.png,4c7641537ae01183ee5584d1f77dc486cc71177e79b8140a0f256bf6dc8fdfbb,PNG,6720,4416,3117,2048,534,0,,,,
00700,DIV8K/train_HR/0720.png,c920ab59417a5b59f9fc6dd47b49ee6f28f7c172254ed5eca958f6564d2f2e4d,PNG,6720,4416,3117,2048,534,0,,,,
00701,DIV8K/train_HR/1400.png,8efada1f9d1c4cc285ad6aeea7a5637efa2154e14ec17c3dde2f06655afd6b07,PNG,6720,3072,4480,2048,1216,0,,,,
00702,DIV8K/train_HR/0620.png,13685fca1bd5e203c84da539ba5350d47852a441b774ff61c6cce37ebdac2f75,PNG,6720,4416,3117,2048,534,0,,,,
00703,DIV8K/train_HR/0758.png,497f508efc73171ca65830843da7e301724ed97a43a42bd2424304e2afdaa642,PNG,4416,6720,2048,3117,0,534,,,,
00704,DIV8K/train_HR/0187.png,1f6bd60a981ca19eee50ba88c6cbde5880471aac49b8f635a17057d78a74448b,PNG,5760,3840,3072,2048,512,0,,,,
00705,DIV8K/train_HR/0904.png,edcb349b89535504b9463013cbadb154267e8576e30ce5161584aa7d21108c4d,PNG,3264,2112,3165,2048,558,0,,,,
00706,DIV8K/train_HR/0926.png,a5c3d47fe2f75572c3c5ecf2704131396a627e6cada132b3c5d98da1a05c0ecb,PNG,6720,4416,3117,2048,534,0,,,,
00707,DIV8K/train_HR/1369.png,0483ebe83c93f8cf54a0ab288f85dcd31939dabd4e67d91bf6c8c84fa9f07575,PNG,6720,4416,3117,2048,534,0,,,,
00708,DIV8K/train_HR/0204.png,84e59a325dae8452e3eda3a083903f091ffa5d488dbab3f1806057a435021ae4,PNG,5760,3840,3072,2048,512,0,,,,
00709,DIV8K/train_HR/0768.png,f57b84e9dfeafc1a07cbaae67e8233d18cf961262bd01f9acdbd443a7cfccfd8,PNG,4416,6720,2048,3117,0,534,,,,
00710,DIV8K/train_HR/0841.png,1450dc1e349ed0e57e54d47fa7e9129ed38d8bf36f7dfb6cc3ceba50a3c5b3ef,PNG,6720,4416,3117,2048,534,0,,,,
00711,DIV8K/train_HR/0935.png,95bf854317ab42efb0040eefc590cdfab214935b2f5897db002036be860efa9d,PNG,6720,4416,3117,2048,534,0,,,,
00712,DIV8K/train_HR/1053.png,0431ee3bfcb10158bc70be970b186d0fd5c192f93f89733c6b35866c72ba5df1,PNG,6720,4416,3117,2048,534,0,,,,
00713,DIV8K/train_HR/0304.png,01e5797c1a04e0216c4fe097c207b69a8632e8d49bfb14472bc623120ca9537a,PNG,5760,3840,3072,2048,512,0,,,,
00714,DIV8K/train_HR/0447.png,dc666160dd6a98417887d19a442df585f8f57283495ea53d9cb282b8350936f3,PNG,5760,4032,2926,2048,439,0,,,,
00715,DIV8K/train_HR/0647.png,b47e3abe8f01866e52fd2497ef3b14793d5ff407839af56901ad2ec3f3f3fcb5,PNG,6720,2112,6516,2048,2234,0,,,,
00716,DIV8K/train_HR/0430.png,002511dc6dac82a65567bdfdf15b3db68c6bdeda16e0e7cdb226c73bf5d2735d,PNG,5760,3840,3072,2048,512,0,,,,
00717,DIV8K/train_HR/1305.png,632cd463e2a9d07e5b042046fe03c6f514e4c42fc4cc37656de58a90da938144,PNG,6720,3648,3773,2048,862,0,,,,
00718,DIV8K/train_HR/1439.png,7e00d8cceca2cb26e13a8006be723d579aa7fb9a426b0067c77afd9855cabe4b,PNG,7680,4992,3151,2048,551,0,,,,
00719,DIV8K/train_HR/0288.png,abc27bc7fe00c316bbae382d656bc5f8e59fd75e1f5b4f7863039ec319d82d8b,PNG,5760,2112,5585,2048,1768,0,,,,
00720,DIV8K/train_HR/0819.png,db42924e2db6085bbc58216b63b80fc2f323db492fbcc21537c6b4fa04571dfe,PNG,6720,4416,3117,2048,534,0,,,,
00721,DIV8K/train_HR/1384.png,941e7148c2d3ef8939373c694e062f113566eae6be972cb122f8d878d25ec425,PNG,6720,4416,3117,2048,534,0,,,,
00722,DIV8K/train_HR/1264.png,ce91e3a751fa04cee5da13a6ff7545d7e8a38ac641e25a117a44b0a60fc1048b,PNG,6720,4416,3117,2048,534,0,,,,
00723,DIV8K/train_HR/1139.png,ff67969913cc00c543f2b587eabd5674097c9e6a194c46b4c246834dc00f76be,PNG,6720,4032,3413,2048,682,0,,,,
00724,DIV8K/train_HR/0800.png,897cc657fefce02ee5ad18b9a82c1b009813e08f2e313ea54b1d9fb8fd44de15,PNG,6720,2304,5973,2048,1962,0,,,,
00725,DIV8K/train_HR/0306.png,c8cbc10707405388f611b6398a38bd627ddfa731dd521d0ffedd8bec2fdae1c1,PNG,3840,5760,2048,3072,0,512,,,,
00726,DIV8K/train_HR/1451.png,322a41927f6283cd433bcd0300c0748f5c8f979ee03178603cd09b1a0fff0f30,PNG,7680,4992,3151,2048,551,0,,,,
00727,DIV8K/train_HR/1018.png,5950acff398b9c9a21967efe3399058bbb6524e439d1e89542e8cf890c352fb5,PNG,6720,4416,3117,2048,534,0,,,,
00728,DIV8K/train_HR/1481.png,a3593240caa5121aa85f7fc7e3f39e6eba44617c8579f9d11c809aee7cba7a9d,PNG,4992,7680,2048,3151,0,551,,,,
00729,DIV8K/train_HR/0435.png,de124c17339935b6028c31bd8ece16cdb5143a8443aa6fdd251c7ea64bb1ecb0,PNG,5760,2688,4389,2048,1170,0,,,,
00730,DIV8K/train_HR/1275.png,3a0a603cbf0322465e1824427925feadaa826fa959353a6accc4834da15a0906,PNG,6720,3840,3584,2048,768,0,,,,
00731,DIV8K/train_HR/0367.png,4cb66a00c1ea8e501ab72dad759df5d87735bc5e75b4c462dc139d3f25354f01,PNG,5760,3840,3072,2048,512,0,,,,
00732,DIV8K/train_HR/0473.png,bc96291989024d670348c9424b8c6bd8a0c3fc07948946fdb270b552df37af68,PNG,6720,4992,2757,2048,354,0,,,,
00733,DIV8K/train_HR/0865.png,85e9a316fa42e07e001fe510dd08fe19c631f784bc47f7e96ddf71fb72166d61,PNG,6720,4416,3117,2048,534,0,,,,
00734,DIV8K/train_HR/1143.png,6b636ab9ae840e19a8d80fe8fa0c412b2275310c97392850e5e4663fe4ea8209,PNG,6720,4992,2757,2048,354,0,,,,
00735,DIV8K/train_HR/0296.png,7cc39004a00e669430e4a40687eb38bc8e650d74da80d46a8ef8b136c4848946,PNG,5760,3648,3234,2048,593,0,,,,
00736,DIV8K/train_HR/1289.png,d23d9424a7431609618e4a3acac691922b95dc89f44427da2b6c1c9f7f521bef,PNG,6720,6144,2240,2048,96,0,,,,
00737,DIV8K/train_HR/1175.png,f85d52403154e3dfa33a08c8099bea949812963ff98901b2c0a5ed4d648100db,PNG,6720,4416,3117,2048,534,0,,,,
00738,DIV8K/train_HR/0115.png,9e350f29909d0de110a2b8e0bc2e1d402e4c3294224b57bdb4ee7ad8726e17c1,PNG,5760,3840,3072,2048,512,0,,,,
00739,DIV8K/train_HR/1234.png,197f80dd20548670865eeb57d4eedd9f117dcd804753d8419a8ce8b851f3912a,PNG,6720,4416,3117,2048,534,0,,,,
00740,DIV8K/train_HR/0997.png,5d9832ae0146ed1b54b8d4b530eedba143683de8f6bf2272576c269105f6191d,PNG,6720,4416,3117,2048,534,0,,,,
00741,DIV8K/train_HR/0357.png,c21bc1f798e196f006d725536e5a5104fef894fa23fb874063c698e40d1dbe73,PNG,5760,3840,3072,2048,512,0,,,,
00742,DIV8K/train_HR/0413.png,70681af197b597bf61f390393bba3be5dafa308fe9982eb4d68f89a70abf6c21,PNG,3456,5760,2048,3413,0,682,,,,
00743,DIV8K/train_HR/0581.png,995f1ce3edaab3c8ca39150345460c1d084a5050d36d61172c5dd4ade481956b,PNG,6720,4992,2757,2048,354,0,,,,
00744,DIV8K/train_HR/0744.png,60c9b26552f1b7407d7683ce69f7bf270fdfe3d3009145f79c1fcd07f19eebe8,PNG,6720,6144,2240,2048,96,0,,,,
00745,DIV8K/train_HR/0836.png,66abcc17b238e86c57512ab953b3094a2bff41a9ad97f09db522cf331be7541a,PNG,6720,4416,3117,2048,534,0,,,,
00746,DIV8K/train_HR/0980.png,e62d56930f4e87842fcee70c515b8d948b37acad836899c8cec3629407b50304,PNG,6720,4416,3117,2048,534,0,,,,
00747,DIV8K/train_HR/0835.png,7b916ca49b05b4fff1ec8d1989618458bbced6f7df2bcf9ffb7e322ff1c3126d,PNG,6720,4416,3117,2048,534,0,,,,
00748,DIV8K/train_HR/0509.png,1d8fc4b00d0c15a0f02203ca479cc7a44762561ef65a79c3c350c73c53c1c020,PNG,3264,2496,2678,2048,315,0,,,,
00749,DIV8K/train_HR/0217.png,110eaeaf7cd0693434f06c4efc082f10d4dc3314c2801ad4415a5915e98964b6,PNG,5760,3840,3072,2048,512,0,,,,
00750,DIV8K/train_HR/0988.png,58d7db65f41200ecf146854101669924ec366f43f4b09e2f84b78ea76eebbd43,PNG,6720,4416,3117,2048,534,0,,,,
00751,DIV8K/train_HR/0371.png,9b565bfb9f032b3c8ce01bfaf465004122ecc06aeb84326c145faf4759a03b8d,PNG,5760,3840,3072,2048,512,0,,,,
00752,DIV8K/train_HR/0062.png,b6d13fadd754d99d6fc98d7be6a8fbf8dfd3890e734d8eb1d7415c8da3a31d02,PNG,3840,5760,2048,3072,0,512,,,,
00753,DIV8K/train_HR/0859.png,99b1dd479425249bb9440224b4e18bb2a97722c8c4cd28d9c0d9b707877e4b6c,PNG,6720,4416,3117,2048,534,0,,,,
00754,DIV8K/train_HR/1409.png,57733be6014f8c43372ce54cbda0d7eeca85bdbf14b2f1ae3b7ce73f4a623b8b,PNG,4992,7680,2048,3151,0,551,,,,
00755,DIV8K/train_HR/1340.png,27cc1d1f6969999f4045045cae046c3b5e828590ae06fad0b2045aae07159f05,PNG,6720,4032,3413,2048,682,0,,,,
00756,DIV8K/train_HR/0172.png,8bb1a13a95863907953747b9a800975c778a131fd92cab688bf0c67990da852d,PNG,5760,3840,3072,2048,512,0,,,,
00757,DIV8K/train_HR/1295.png,9425aed0059a44818517752261263a37e646d3c4a3666487ef320636863e20d3,PNG,3264,6720,2048,4216,0,1084,,,,
00758,DIV8K/train_HR/0788.png,ca32fbeb8d31008e2439cfbc20d680210e3e1676316598079e8857cf968f997f,PNG,6720,4416,3117,2048,534,0,,,,
00759,DIV8K/train_HR/1017.png,db158d3c44841737d1b8df47fbe0a60fefa62a07ee5722b9c59f8f51d68fd377,PNG,6720,4416,3117,2048,534,0,,,,
00760,DIV8K/train_HR/1412.png,0ccdcc9e6344180e77088e5aba75919508d098eb7a8eee143ab35ee1593fdb0e,PNG,7680,4992,3151,2048,551,0,,,,
00761,DIV8K/train_HR/0297.png,138d54ccd2a499f359538e21305a4a8b52d3a66f183aa3ae707b84bbd14dd5fe,PNG,3840,5760,2048,3072,0,512,,,,
00762,DIV8K/train_HR/0329.png,8d78a57f0577cf7c2dbc0f4dca9ff7bd032b7382ab03f30c11571de7e7126ed1,PNG,5760,3840,3072,2048,512,0,,,,
00763,DIV8K/train_HR/1297.png,251089181facbebe0a5adf4765892b26986e5b7007c92a19999aee233d49f676,PNG,6720,4416,3117,2048,534,0,,,,
00764,DIV8K/train_HR/0301.png,232fbb132ea77ed87f6cc359b54b139e0fd5ac0d3f5b7de4f85bb51bc1afd1cc,PNG,5760,2688,4389,2048,1170,0,,,,
00765,DIV8K/train_HR/1484.png,2f5b077e0dfa159dcefb516bb35cc32eb130a24d1fea1d25ae9bedb79f9105d0,PNG,7680,4992,3151,2048,551,0,,,,
00766,DIV8K/train_HR/1281.png,3de49848336d81789b7b076ebad38e452aff1e16f49a30cf4549f05d62befbb5,PNG,6720,4416,3117,2048,534,0,,,,
00767,DIV8K/train_HR/0449.png,076188452ac66ddab1801b9b804c30b7b692a3cbca095c949b166042b3cb3980,PNG,5760,3840,3072,2048,512,0,,,,
00768,DIV8K/train_HR/1277.png,5361b9026fe2c0173539f932f8c50a779fc65b2ce9d5dd3f3048de9ca2616a81,PNG,6720,4416,3117,2048,534,0,,,,
00769,DIV8K/train_HR/1222.png,4fc26d78cfb417203a1d0a5663d69f02a3121b2a2ba6968affbf24a70dcfbf09,PNG,6720,5568,2472,2048,212,0,,,,
00770,DIV8K/train_HR/0482.png,bcf29eb303d03ad756658dd43fcd486bad0d0091a6090bbc82170fbb65ba1437,PNG,6720,4224,3258,2048,605,0,,,,
00771,DIV8K/train_HR/0077.png,a9a8bd2a54dcb60ada66ac1442e62a5b1e3e6441f88141ef31369c6332025e0d,PNG,3840,5760,2048,3072,0,512,,,,
00772,DIV8K/train_HR/1068.png,d5209034f6251e2f15fe80036660dc2cf3ac443d3d49139464e5c5aad44f420b,PNG,6720,4416,3117,2048,534,0,,,,
00773,DIV8K/train_HR/1435.png,d40f0826fc7a00f79f150d3240816cbb43052d9a132c6d442e6242a05366a199,PNG,7680,4992,3151,2048,551,0,,,,
00774,DIV8K/train_HR/0258.png,5f56352c1fc3ba977bbab4cb00dc6bd74af12167df3ecbfc17e0ed7706ee7633,PNG,5760,3840,3072,2048,512,0,,,,
00775,DIV8K/train_HR/0364.png,1898f331e7af98d731408245f068c01176829bfab2aa5f11556cc52af0e7dab9,PNG,5760,3840,3072,2048,512,0,,,,
00776,DIV8K/train_HR/0684.png,036e8bc3e12e8d0b9433a2962d9117fa9100d3664f16e8a9ae1723bb3e645d77,PNG,6720,4416,3117,2048,534,0,,,,
00777,DIV8K/train_HR/0564.png,38f2114ccd6546a7ec97f282b41d2b6bc39a5dfc4fd8f7fa0374e95c0d987580,PNG,6720,4416,3117,2048,534,0,,,,
00778,DIV8K/train_HR/0046.png,dbd124257d685c2281c4d0a08a8ac4242a07007c720b801f492b95e0ca8ffdfe,PNG,3840,5760,2048,3072,0,512,,,,
00779,DIV8K/train_HR/0334.png,074c3f54fb93c4b5009e2952b607da617ce27a6aec10b662cc8ecc394c47e123,PNG,5760,3840,3072,2048,512,0,,,,
00780,DIV8K/train_HR/1002.png,016b14b90d621dff07d93f4468a928c0ed8719e3d6013e316cf178463b9858e7,PNG,6720,4992,2757,2048,354,0,,,,
00781,DIV8K/train_HR/0099.png,5421f67d890bea66a5abaea1b1097b53137f9eabd3d4efd8a60826f190daf4cc,PNG,5760,3840,3072,2048,512,0,,,,
00782,DIV8K/train_HR/0694.png,e1edf095d45ce320208a00c573bb38a6e32ee01987e9497a2838b3a064109ce1,PNG,6720,3456,3982,2048,967,0,,,,
00783,DIV8K/train_HR/0571.png,9959e123dbf245e029523fb54d2e82ddc2d24ab961a01f3d5346edb8e663587a,PNG,6720,4416,3117,2048,534,0,,,,
00784,DIV8K/train_HR/0936.png,b7a05b27e6fb891bbde291effadb7e0f75e295e3717e1e136268ba02aee49b7b,PNG,6720,4416,3117,2048,534,0,,,,
00785,DIV8K/train_HR/0423.png,ef3b758142e89d3ae7e21a64c51bc9ee8891c2e8788e289dca258120bcd6a6f4,PNG,5760,3840,3072,2048,512,0,,,,
00786,DIV8K/train_HR/0054.png,020819aa89551f38cad4d098d8b9f555cc086c49772cf3615129f6ce5ef97b68,PNG,5760,3840,3072,2048,512,0,,,,
00787,DIV8K/train_HR/0316.png,a787dd699304e754ac5751690e52bbb88e73a18ae1e50f15d4002a1deea4bd04,PNG,5760,2880,4096,2048,1024,0,,,,
00788,DIV8K/train_HR/0679.png,0c6d5e48bb66ddaf28a8076fec5c42c0b416405e73b53dc6b6521e627c1b034b,PNG,6720,4416,3117,2048,534,0,,,,
00789,DIV8K/train_HR/0031.png,bcc851185355d4bdfdba4bfd42077f287aa931a485cf1bb50100d912530ae338,PNG,5760,3840,3072,2048,512,0,,,,
00790,DIV8K/train_HR/0657.png,4c50d06810b87e11c8011cef69901c229f79b638cc5c89918b317b9a36f12a9d,PNG,4416,6720,2048,3117,0,534,,,,
00791,DIV8K/train_HR/1321.png,4adab66ad939c03bcd3af61649f0c2f6ff035ed5ddbb16c2c34b9522cedf974c,PNG,6720,2496,5514,2048,1733,0,,,,
00792,DIV8K/train_HR/0491.png,0a35a2a2d3bd01098f372a037da3003d6d47c61966b457622636bf6aa9d57797,PNG,6720,5376,2560,2048,256,0,,,,
00793,DIV8K/train_HR/0949.png,0978546c35903dcdf89c0ee0bafd38d46fbf8dee62769bdc06f54471e7260590,PNG,6720,3264,4216,2048,1084,0,,,,
00794,DIV8K/train_HR/1341.png,0e1f8d1fbba5903050563c305a2fdbf3e9b3ba3334215ed2c58705433a9c0601,PNG,6720,2880,4779,2048,1365,0,,,,
00795,DIV8K/train_HR/0917.png,2916a46525d076a91820041dd9dd326824c5458ca7c6a13688c1244add95a929,PNG,6720,4416,3117,2048,534,0,,,,
00796,DIV8K/train_HR/0686.png,2f3b7c74aa457cb7a64a812d7b32d4ebd16579678966eb7822bacc856e60d3a9,PNG,6720,4416,3117,2048,534,0,,,,
00797,DIV8K/train_HR/0608.png,962c93e2def820c3a56b90eb6a25f787f3755e3a81e00ff97a0d02f92e368750,PNG,6720,4416,3117,2048,534,0,,,,
00798,DIV8K/train_HR/0640.png,d91b987e5cfc964ec8363f6a830ceedb395486d98a4346df23181bb7f9e43226,PNG,6720,4224,3258,2048,605,0,,,,
00799,DIV8K/train_HR/1034.png,7e5123d6f1d0172f9d15bc03d4121dcff1c55c12d89882d38671c4549791f011,PNG,6720,4416,3117,2048,534,0,,,,
00800,DIV8K/train_HR/0543.png,e69d428cd62838dd88f7b976781d982fe3b4fdde401c7176b5ce0c60d38bbe74,PNG,4416,6720,2048,3117,0,534,,,,
00801,DIV8K/train_HR/0279.png,0b6e387b8276b679f1ded27f677c4898241c974dc923a0ed5f6a8e35de6990f5,PNG,5760,2304,5120,2048,1536,0,,,,
00802,DIV8K/train_HR/1221.png,db3280b47208e88093249f638e5708a891304b1cabd87159362f80dfbb020b0d,PNG,6720,3456,3982,2048,967,0,,,,
00803,DIV8K/train_HR/0844.png,bb6bf4bffde9871ea38aa334b1d491f2bb67d3f097585395e1b1625e65468ebc,PNG,6720,4416,3117,2048,534,0,,,,
00804,DIV8K/train_HR/0708.png,d596fb86acedafc38b8298152eca5b9b7fa9d4ba64d683e862588c8ae50b1639,PNG,4416,6720,2048,3117,0,534,,,,
00805,DIV8K/train_HR/0902.png,198598e161e73f5eaea7ecc518f3b05d0e595cfe06bd24b339fb995329fb3bb7,PNG,4416,6720,2048,3117,0,534,,,,
00806,DIV8K/train_HR/1189.png,c5b6b4b62032988a4e4540544ab9e61f9969f10ab8683d0c984aa6193173362a,PNG,6720,4224,3258,2048,605,0,,,,
00807,DIV8K/train_HR/0526.png,b99d2b433b830d9d776f3ba017d5c8c42bde93fe0b11d2ca48946bd8a3566c83,PNG,6720,4416,3117,2048,534,0,,,,
00808,DIV8K/train_HR/1013.png,b187ff2e813ccb9c63de63abeb995eb4fea8beef36533cc95b38a71bdf29f700,PNG,6720,3264,4216,2048,1084,0,,,,
